Red_Mean,Red_Variance,Red_Skewness,Red_Kurtosis,Green_Mean,Green_Variance,Green_Skewness,Green_Kurtosis,Blue_Mean,Blue_Variance,Blue_Skewness,Blue_Kurtosis,Category
117.4,7728.4400000000005,0.09450014999350347,-1.6250651914652352,103.8,8583.36,0.17969876574806665,-1.6672692716573934,99.4,8099.039999999999,0.27293533521447366,-1.526046192860649,humans
211.9,3404.69,-1.4518310315053813,0.8531320502142461,203.7,3571.6099999999997,-1.121276583223963,0.10100237842986015,193.1,4675.89,-0.9743806114108597,-0.2181767655616147,humans
131.0,3593.2,0.5884721055861212,-0.4645086407539938,127.9,3529.29,0.6965730078104116,-0.26665695132875333,111.3,4184.609999999999,1.0058601529011606,-0.049016226456645384,humans
186.8,1304.3600000000001,0.09664617129350175,-0.5663059221405664,184.6,1358.64,0.11545796431182541,-0.5594361207638845,132.6,2680.84,1.2449175596675737,0.5415895593982758,humans
196.5,4638.05,-0.9847027372709741,-0.29487703527052656,184.8,5187.56,-0.6526563561181067,-0.9297763706764823,169.6,5728.24,-0.24381696410931397,-1.3371078794398235,humans
88.6,4420.4400000000005,1.639275515295046,1.272177003564293,78.6,3811.2400000000002,2.239339677308743,3.730109143895767,62.2,4611.76,2.195942241505248,3.5592899129905984,humans
229.2,3507.3599999999997,-2.4931615701498075,4.508140384134531,228.4,3660.6399999999994,-2.4681991709410784,4.4147100197553115,228.3,3647.41,-2.477933187375062,4.451127073926156,humans
158.8,2812.36,-0.035514461875513166,-0.4991636643336923,146.1,3340.69,0.0006395648079091275,-0.2582951978736796,136.9,3367.09,0.06320386753811577,-0.2502924887775331,humans
95.3,3777.6099999999997,1.4505820810856391,1.9123888286971384,93.6,3777.04,1.4811045344607179,1.9804073151366488,89.7,3944.8100000000004,1.54203611592295,2.112277809282622,humans
134.8,5118.76,-0.08972134419584278,-1.0779466592273492,130.3,5253.61,-0.01907181324037327,-1.065598675657531,105.9,5555.6900000000005,0.5253400582158163,-0.7201932597502947,humans
100.8,3281.359999999999,1.7297781833603807,2.4620906529361157,115.8,3222.7599999999993,1.1162753816513407,1.0550776903226442,78.5,3687.65,2.3640814212754715,4.194072078296343,humans
121.7,4287.01,0.46363816435667,-0.6223350674659471,117.3,4728.8099999999995,0.5609191108448873,-0.7082781711039101,102.1,6079.490000000001,0.913235746115829,-0.6484200231443009,humans
186.8,1304.3600000000001,0.09664617129350175,-0.5663059221405664,184.6,1358.64,0.11545796431182541,-0.5594361207638845,132.6,2680.84,1.2449175596675737,0.5415895593982758,humans
156.8,4283.5599999999995,-0.7512965802443654,-0.0297674460158297,139.4,3764.84,-0.34936286318748583,0.3438572267307243,118.5,4154.65,0.4233380330121712,-0.042854782872839614,humans
200.5,1790.85,-0.8312765479555559,-0.08847006232038268,194.6,2023.4399999999998,-0.8487546188906976,0.06073622974347348,142.2,1863.56,0.8543168846631511,0.3013275288373043,humans
116.5,3777.65,0.7425739310463829,0.22396956982626337,119.1,3400.0899999999992,0.8027664800608982,0.6717227942568322,99.9,3943.29,1.3089594096276758,1.0578654385510564,humans
215.4,2818.4399999999996,-1.6021253742413533,1.458697577244255,201.7,2979.6099999999997,-0.9993692774089652,0.10036702572505352,188.9,3880.09,-0.6971025425546155,-0.4201278973505058,humans
83.8,3873.959999999999,1.8989248086441324,2.881678289154621,122.7,4030.4100000000008,0.43255776844627,-0.366097342621444,50.8,4860.359999999999,2.4428355773703028,4.397800228195507,humans
149.1,7523.889999999999,-0.1070514859820709,-1.601275572300375,160.9,6635.290000000001,-0.2244135831770746,-1.5463437222058662,134.0,7217.4,0.3003032237509725,-1.5241747261089134,humans
178.2,3726.9600000000005,-0.6250997028875357,-0.7934325854825404,144.4,4179.64,-0.13139509305017674,-0.7713402774280147,120.7,4187.610000000001,0.4096770313646498,-0.24126456442044697,humans
150.0,6483.8,-0.021349239848898735,-1.372829517895625,158.0,5823.6,-0.14727633276480517,-1.1589920600895394,142.2,6551.76,0.21956821103268595,-1.4189773017774285,humans
74.8,4333.759999999999,1.8538202864402433,2.637682914086624,71.4,4427.04,1.9499091930331005,2.92333694452779,73.3,4420.61,1.8680835010079684,2.7277353413297796,humans
172.8,5660.5599999999995,-0.3118932319578008,-1.4813080020157396,172.0,4935.2,-0.06548551423984081,-1.564945903808807,161.4,5943.4400000000005,0.05809537623426674,-1.6728072741113513,humans
170.2,3469.7599999999998,-0.5483368604410812,-0.343632183605195,157.6,3449.84,-0.26318501982244225,-0.4574786673671345,149.8,3622.56,-0.07158372654591919,-0.5706195454263452,humans
129.5,2884.65,0.8692848834628163,0.6183744073198447,110.3,3681.809999999999,1.032077546640823,0.725373417008222,107.2,3416.3600000000006,0.9020806572648239,0.435738433214909,humans
170.8,6329.36,-0.34957273896222,-1.2082902344082216,174.7,5990.410000000001,-0.4383838049996848,-1.0627398311167189,150.2,8138.76,0.09495266499225463,-1.6609647377746777,humans
91.9,4745.69,1.0775984244539785,0.5235324802487349,84.2,4156.960000000001,1.4943421511423718,1.603725820881671,53.7,3705.2100000000005,2.196279862686754,3.646025509847502,humans
112.7,4500.410000000001,0.5486544276013378,-0.1772741070293966,105.8,4492.159999999999,0.715157596796347,0.14558982893647254,90.0,4316.8,1.2986343633138533,1.3590385406494994,humans
136.1,4909.69,0.037107923857676306,-1.0444558766060925,126.4,5602.039999999999,0.14232399522451614,-1.1642679505818745,115.4,5976.039999999999,0.31385658801905664,-1.1374912533882062,humans
239.5,2162.25,-2.6666666666666665,5.111111111111111,238.3,2510.0099999999998,-2.6666666666666674,5.111111111111114,237.7,2693.6100000000006,-2.6666666666666647,5.111111111111105,humans
202.0,4141.2,-1.1172068276088287,-0.18919098729930495,197.2,3324.3599999999997,-0.9008320109488308,-0.5214840047418696,187.5,3376.65,-0.6116824205800152,-0.8726354920346631,humans
232.1,4115.090000000001,-2.649234323995884,5.054537017307064,231.6,4187.039999999999,-2.640874063874751,5.026646968384284,231.2,4258.96,-2.638194369470553,5.017732244764883,humans
158.6,6324.639999999999,-0.20016834215308527,-1.3152497913654269,146.2,6458.96,0.1317517623282081,-1.3128481061607113,131.5,7180.65,0.3645522320095439,-1.320375370757341,humans
116.8,4339.359999999999,0.6564501779341824,-0.4606543659904596,118.4,4242.04,0.680851276894482,-0.47079328181769897,112.0,4709.2,0.715529606298692,-0.5341323019271749,humans
130.5,4882.25,0.18983288759179384,-1.05674228679388,110.8,4657.5599999999995,0.6681069014989619,-0.4153080811505854,90.9,4855.49,1.0761266506003366,0.44672045491827195,humans
210.1,2755.2900000000004,-0.6075751071601868,-1.2512648421154628,206.7,3104.6099999999997,-0.5549397503517435,-1.3578042461441306,196.6,4628.039999999999,-0.5353781459643698,-1.4665326197446271,humans
201.6,2861.84,-0.7357033744180284,-0.2629917902124026,200.9,2928.2899999999995,-0.7313947897052744,-0.26564045645245216,199.8,3020.16,-0.7324504670370195,-0.2603284072587617,humans
225.9,3917.69,-2.1534797610143874,3.1646308567577,224.2,4255.16,-2.092211489597092,2.910461192289585,222.8,4586.159999999999,-2.0833789130713942,2.8785640393252967,humans
169.1,3128.0899999999997,-0.24179050847734412,-0.7096407578361204,156.3,3577.81,0.04722411948284952,-0.8681690240894384,129.2,5766.56,0.43187196883165013,-1.2890383967240169,humans
118.1,7878.69,0.2325945103770111,-1.5403093724144883,112.4,7700.840000000001,0.34398495975958676,-1.411555690220908,113.0,7780.6,0.36665093310514363,-1.42484729139945,humans
131.5,3003.25,0.8188379143976944,0.16935871014453419,132.5,3192.85,0.6011524313240945,-0.06383296270240457,121.0,4287.8,0.6757884712189572,-0.6367911774113115,humans
139.3,3799.8100000000004,0.15797215613568263,-0.762101161576556,124.8,3811.959999999999,0.49565054053666224,-0.25597409235165225,113.6,3986.04,0.7631171806915682,0.13243031498411018,humans
116.4,4175.64,0.9177348516908661,-0.35575881053018676,114.9,4019.0899999999992,1.0062529372251172,-0.13456161194940597,104.7,4391.610000000001,1.1523959950735336,0.170597354990059,humans
141.4,6461.24,-0.06304442305187352,-1.497647891896551,141.7,6376.81,-0.054108949026659886,-1.4923961298743282,136.2,6965.76,0.0369446805270648,-1.6240432103475708,humans
103.6,4475.24,0.8051145759553847,0.13193925289648067,104.4,4466.839999999999,0.7853633413641439,0.09092724298816623,108.8,4304.159999999999,0.7435425444456586,9.565387947496617e-06,humans
125.8,4697.5599999999995,0.5010327309101403,-0.9865095170031206,124.5,4506.85,0.571992462644513,-0.841985397392147,119.2,4998.76,0.6248739833126398,-0.8851726562198259,humans
175.3,6075.01,-0.5076400261983326,-0.9702972384125323,173.8,6141.5599999999995,-0.4716923183226992,-1.001903110533287,150.0,8356.8,0.04381592957417303,-1.628387343492305,humans
136.8,7427.960000000001,-0.13497949297880532,-1.66252315216018,134.9,6489.889999999999,-0.018714368506027822,-1.5913806001544437,124.6,7111.24,-0.009435145968015991,-1.4477731446408593,humans
